atc_code,atc_name,code_length,parent_code,level,length_validation,atc_level1,atc_level2,atc_level3,atc_level4
A01AB16,mepartricin,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AB17,metronidazole,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AB18,clotrimazole,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AB19,sodium perborate,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AB21,chlortetracycline,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AB22,doxycycline,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AB23,minocycline,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AB24,octenidine,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AB25,oxytetracycline,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AB53,chlorhexidine and cetylpyridinium,7,A01AB,5,TRUE,A,A01,A01A,A01AB
A01AC01,triamcinolone,7,A01AC,5,TRUE,A,A01,A01A,A01AC
A01AC02,dexamethasone,7,A01AC,5,TRUE,A,A01,A01A,A01AC
A01AC03,hydrocortisone,7,A01AC,5,TRUE,A,A01,A01A,A01AC
A01AC04,prednisolone,7,A01AC,5,TRUE,A,A01,A01A,A01AC
A01AC54,"prednisolone, combinations",7,A01AC,5,TRUE,A,A01,A01A,A01AC
A01AD01,epinephrine,7,A01AD,5,TRUE,A,A01,A01A,A01AD
A01AD02,benzydamine,7,A01AD,5,TRUE,A,A01,A01A,A01AD
A01AD05,acetylsalicylic acid,7,A01AD,5,TRUE,A,A01,A01A,A01AD
A01AD06,adrenalone,7,A01AD,5,TRUE,A,A01,A01A,A01AD
A01AD07,amlexanox,7,A01AD,5,TRUE,A,A01,A01A,A01AD
A01AD08,becaplermin,7,A01AD,5,TRUE,A,A01,A01A,A01AD
A01AD11,various,7,A01AD,5,TRUE,A,A01,A01A,A01AD
A04AA01,ondansetron,7,A04AA,5,TRUE,A,A04,A04A,A04AA
A04AA02,granisetron,7,A04AA,5,TRUE,A,A04,A04A,A04AA
A04AA03,tropisetron,7,A04AA,5,TRUE,A,A04,A04A,A04AA
A04AA04,dolasetron,7,A04AA,5,TRUE,A,A04,A04A,A04AA
A04AA05,palonosetron,7,A04AA,5,TRUE,A,A04,A04A,A04AA
A04AA55,"palonosetron, combinations",7,A04AA,5,TRUE,A,A04,A04A,A04AA
A04AD01,scopolamine,7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD02,cerium oxalate,7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD04,chlorobutanol,7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD05,metopimazine,7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD10,dronabinol,7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD11,nabilone,7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD12,aprepitant,7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD13,casopitant,7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD14,rolapitant,7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD51,"scopolamine, combinations",7,A04AD,5,TRUE,A,A04,A04A,A04AD
A04AD54,"chlorobutanol, combinations",7,A04AD,5,TRUE,A,A04,A04A,A04AD
A05AA01,chenodeoxycholic acid,7,A05AA,5,TRUE,A,A05,A05A,A05AA
A05AA02,ursodeoxycholic acid,7,A05AA,5,TRUE,A,A05,A05A,A05AA
A05AA03,cholic acid,7,A05AA,5,TRUE,A,A05,A05A,A05AA
A05AA04,obeticholic acid,7,A05AA,5,TRUE,A,A05,A05A,A05AA
A05AA05,ursodoxicoltaurine,7,A05AA,5,TRUE,A,A05,A05A,A05AA
A05AB01,nicotinyl methylamide,7,A05AB,5,TRUE,A,A05,A05A,A05AB
A05AX01,piprozolin,7,A05AX,5,TRUE,A,A05,A05A,A05AX
A05AX02,hymecromone,7,A05AX,5,TRUE,A,A05,A05A,A05AX
A05AX03,cyclobutyrol,7,A05AX,5,TRUE,A,A05,A05A,A05AX
A05AX04,maralixibat chloride,7,A05AX,5,TRUE,A,A05,A05A,A05AX
A05AX05,odevixibat,7,A05AX,5,TRUE,A,A05,A05A,A05AX
A05AX06,elafibranor,7,A05AX,5,TRUE,A,A05,A05A,A05AX
A05BA01,arginine glutamate,7,A05BA,5,TRUE,A,A05,A05B,A05BA
A05BA03,silymarin,7,A05BA,5,TRUE,A,A05,A05B,A05BA
A05BA04,citiolone,7,A05BA,5,TRUE,A,A05,A05B,A05BA
A05BA05,epomediol,7,A05BA,5,TRUE,A,A05,A05B,A05BA
A05BA06,ornithine oxoglurate,7,A05BA,5,TRUE,A,A05,A05B,A05BA
A05BA07,tidiacic arginine,7,A05BA,5,TRUE,A,A05,A05B,A05BA
A05BA08,glycyrrhizic acid,7,A05BA,5,TRUE,A,A05,A05B,A05BA
A05BA09,metadoxine,7,A05BA,5,TRUE,A,A05,A05B,A05BA
A05BA10,phospholipids,7,A05BA,5,TRUE,A,A05,A05B,A05BA
A07AA01,neomycin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA02,nystatin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA03,natamycin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA04,streptomycin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA05,polymyxin B,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA06,paromomycin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA07,amphotericin B,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA08,kanamycin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA09,vancomycin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA10,colistin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA11,rifaximin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA12,fidaxomicin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA13,rifamycin,7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA51,"neomycin, combinations",7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AA54,"streptomycin, combinations",7,A07AA,5,TRUE,A,A07,A07A,A07AA
A07AB02,phthalylsulfathiazole,7,A07AB,5,TRUE,A,A07,A07A,A07AB
A07AB03,sulfaguanidine,7,A07AB,5,TRUE,A,A07,A07A,A07AB
A07AB04,succinylsulfathiazole,7,A07AB,5,TRUE,A,A07,A07A,A07AB
A07AC01,miconazole,7,A07AC,5,TRUE,A,A07,A07A,A07AC
A07AX01,broxyquinoline,7,A07AX,5,TRUE,A,A07,A07A,A07AX
A07AX02,acetarsol,7,A07AX,5,TRUE,A,A07,A07A,A07AX
A07AX03,nifuroxazide,7,A07AX,5,TRUE,A,A07,A07A,A07AX
A07AX04,nifurzide,7,A07AX,5,TRUE,A,A07,A07A,A07AX
A07BA01,medicinal charcoal,7,A07BA,5,TRUE,A,A07,A07B,A07BA
A07BA51,"medicinal charcoal, combinations",7,A07BA,5,TRUE,A,A07,A07B,A07BA
A07BC01,pectin,7,A07BC,5,TRUE,A,A07,A07B,A07BC
A07BC02,kaolin,7,A07BC,5,TRUE,A,A07,A07B,A07BC
A07BC03,crospovidone,7,A07BC,5,TRUE,A,A07,A07B,A07BC
A07BC04,attapulgite,7,A07BC,5,TRUE,A,A07,A07B,A07BC
A07BC05,diosmectite,7,A07BC,5,TRUE,A,A07,A07B,A07BC
A07BC30,combinations,7,A07BC,5,TRUE,A,A07,A07B,A07BC
A07BC54,"attapulgite, combinations",7,A07BC,5,TRUE,A,A07,A07B,A07BC
A07DA01,diphenoxylate,7,A07DA,5,TRUE,A,A07,A07D,A07DA
A07DA02,opium,7,A07DA,5,TRUE,A,A07,A07D,A07DA
A07DA03,loperamide,7,A07DA,5,TRUE,A,A07,A07D,A07DA
A07DA04,difenoxin,7,A07DA,5,TRUE,A,A07,A07D,A07DA
A07DA05,loperamide oxide,7,A07DA,5,TRUE,A,A07,A07D,A07DA
A07DA06,eluxadoline,7,A07DA,5,TRUE,A,A07,A07D,A07DA
A07DA52,"morphine, combinations",7,A07DA,5,TRUE,A,A07,A07D,A07DA
A07DA53,"loperamide, combinations",7,A07DA,5,TRUE,A,A07,A07D,A07DA
A07EA01,prednisolone,7,A07EA,5,TRUE,A,A07,A07E,A07EA
A07EA02,hydrocortisone,7,A07EA,5,TRUE,A,A07,A07E,A07EA
A07EA03,prednisone,7,A07EA,5,TRUE,A,A07,A07E,A07EA
A07EA04,betamethasone,7,A07EA,5,TRUE,A,A07,A07E,A07EA
A07EA05,tixocortol,7,A07EA,5,TRUE,A,A07,A07E,A07EA
A07EA06,budesonide,7,A07EA,5,TRUE,A,A07,A07E,A07EA
A07EA07,beclometasone,7,A07EA,5,TRUE,A,A07,A07E,A07EA
A07EB01,cromoglicic acid,7,A07EB,5,TRUE,A,A07,A07E,A07EB
A07EC01,sulfasalazine,7,A07EC,5,TRUE,A,A07,A07E,A07EC
A07EC02,mesalazine,7,A07EC,5,TRUE,A,A07,A07E,A07EC
A07EC03,olsalazine,7,A07EC,5,TRUE,A,A07,A07E,A07EC
A07EC04,balsalazide,7,A07EC,5,TRUE,A,A07,A07E,A07EC
A07FA01,lactic acid producing organisms,7,A07FA,5,TRUE,A,A07,A07F,A07FA
A07FA02,saccharomyces boulardii,7,A07FA,5,TRUE,A,A07,A07F,A07FA
A07FA03,escherichia coli,7,A07FA,5,TRUE,A,A07,A07F,A07FA
A07FA51,"lactic acid producing organisms, combinations",7,A07FA,5,TRUE,A,A07,A07F,A07FA
A07XA01,albumin tannate,7,A07XA,5,TRUE,A,A07,A07X,A07XA
A07XA02,ceratonia,7,A07XA,5,TRUE,A,A07,A07X,A07XA
A07XA03,Calcium compounds,7,A07XA,5,TRUE,A,A07,A07X,A07XA
A07XA04,racecadotril,7,A07XA,5,TRUE,A,A07,A07X,A07XA
A07XA06,crofelemer,7,A07XA,5,TRUE,A,A07,A07X,A07XA
A07XA51,"albumin tannate, combinations",7,A07XA,5,TRUE,A,A07,A07X,A07XA
A08AA01,phentermine,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA02,fenfluramine,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA03,amfepramone,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA04,dexfenfluramine,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA05,mazindol,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA06,etilamfetamine,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA07,cathine,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA08,clobenzorex,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA09,mefenorex,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA10,sibutramine,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA11,lorcaserin,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA12,setmelanotide,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA51,phentermine and topiramate,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA56,"ephedrine, combinations",7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AA62,bupropion and naltrexone,7,A08AA,5,TRUE,A,A08,A08A,A08AA
A08AB01,orlistat,7,A08AB,5,TRUE,A,A08,A08A,A08AB
A08AX01,rimonabant,7,A08AX,5,TRUE,A,A08,A08A,A08AX
A09AA01,diastase,7,A09AA,5,TRUE,A,A09,A09A,A09AA
A09AA02,"multienzymes (lipase, protease etc.)",7,A09AA,5,TRUE,A,A09,A09A,A09AA
A09AA03,pepsin,7,A09AA,5,TRUE,A,A09,A09A,A09AA
A09AA04,tilactase,7,A09AA,5,TRUE,A,A09,A09A,A09AA
A09AB01,glutamic acid hydrochloride,7,A09AB,5,TRUE,A,A09,A09A,A09AB
A09AB02,betaine hydrochloride,7,A09AB,5,TRUE,A,A09,A09A,A09AB
A09AB03,hydrochloric acid,7,A09AB,5,TRUE,A,A09,A09A,A09AB
A09AB04,citric acid,7,A09AB,5,TRUE,A,A09,A09A,A09AB
A09AC01,pepsin and acid preparations,7,A09AC,5,TRUE,A,A09,A09A,A09AC
A09AC02,multienzymes and acid preparations,7,A09AC,5,TRUE,A,A09,A09A,A09AC
A11AA01,multivitamins and iron,7,A11AA,5,TRUE,A,A11,A11A,A11AA
A11AA02,multivitamins and calcium,7,A11AA,5,TRUE,A,A11,A11A,A11AA
A11AA03,"multivitamins and other minerals, incl. combinations",7,A11AA,5,TRUE,A,A11,A11A,A11AA
A11AA04,multivitamins and trace elements,7,A11AA,5,TRUE,A,A11,A11A,A11AA
A11CA01,retinol (vit A),7,A11CA,5,TRUE,A,A11,A11C,A11CA
A11CA02,betacarotene,7,A11CA,5,TRUE,A,A11,A11C,A11CA
A11CC01,ergocalciferol,7,A11CC,5,TRUE,A,A11,A11C,A11CC
A11CC02,dihydrotachysterol,7,A11CC,5,TRUE,A,A11,A11C,A11CC
A11CC03,alfacalcidol,7,A11CC,5,TRUE,A,A11,A11C,A11CC
A11CC04,calcitriol,7,A11CC,5,TRUE,A,A11,A11C,A11CC
A11CC05,colecalciferol,7,A11CC,5,TRUE,A,A11,A11C,A11CC
A11CC06,calcifediol,7,A11CC,5,TRUE,A,A11,A11C,A11CC
A11CC20,combinations,7,A11CC,5,TRUE,A,A11,A11C,A11CC
A11CC55,"colecalciferol, combinations",7,A11CC,5,TRUE,A,A11,A11C,A11CC
A11DA01,thiamine (vit B1),7,A11DA,5,TRUE,A,A11,A11D,A11DA
A11DA02,sulbutiamine,7,A11DA,5,TRUE,A,A11,A11D,A11DA
A11DA03,benfotiamine,7,A11DA,5,TRUE,A,A11,A11D,A11DA
A11GA01,ascorbic acid (vit C),7,A11GA,5,TRUE,A,A11,A11G,A11GA
A11GB01,ascorbic acid (vit C) and calcium,7,A11GB,5,TRUE,A,A11,A11G,A11GB
A11HA01,nicotinamide,7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA02,pyridoxine (vit B6),7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA03,tocopherol (vit E),7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA04,riboflavin (vit B2),7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA05,biotin,7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA06,pyridoxal phosphate,7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA07,inositol,7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA08,tocofersolan,7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA30,dexpanthenol,7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA31,calcium pantothenate,7,A11HA,5,TRUE,A,A11,A11H,A11HA
A11HA32,pantethine,7,A11HA,5,TRUE,A,A11,A11H,A11HA
A12AA01,calcium phosphate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA02,calcium glubionate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA03,calcium gluconate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA04,calcium carbonate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA05,calcium lactate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA06,calcium lactate gluconate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA07,calcium chloride,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA08,calcium glycerylphosphate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA09,calcium citrate lysine complex,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA10,calcium glucoheptonate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA11,calcium pangamate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA13,calcium citrate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA20,calcium (different salts in combination),7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12AA30,calcium laevulate,7,A12AA,5,TRUE,A,A12,A12A,A12AA
A12BA01,potassium chloride,7,A12BA,5,TRUE,A,A12,A12B,A12BA
A12BA02,potassium citrate,7,A12BA,5,TRUE,A,A12,A12B,A12BA
A12BA03,potassium hydrogentartrate,7,A12BA,5,TRUE,A,A12,A12B,A12BA
A12BA04,potassium hydrogencarbonate,7,A12BA,5,TRUE,A,A12,A12B,A12BA
A12BA05,potassium gluconate,7,A12BA,5,TRUE,A,A12,A12B,A12BA
A12BA30,potassium (different salts in combination),7,A12BA,5,TRUE,A,A12,A12B,A12BA
A12BA51,"potassium chloride, combinations",7,A12BA,5,TRUE,A,A12,A12B,A12BA
A12CA01,sodium chloride,7,A12CA,5,TRUE,A,A12,A12C,A12CA
A12CA02,sodium sulfate,7,A12CA,5,TRUE,A,A12,A12C,A12CA
A12CB01,zinc sulfate,7,A12CB,5,TRUE,A,A12,A12C,A12CB
A12CB02,zinc gluconate,7,A12CB,5,TRUE,A,A12,A12C,A12CB
A12CB03,zinc protein complex,7,A12CB,5,TRUE,A,A12,A12C,A12CB
A12CC01,magnesium chloride,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC02,magnesium sulfate,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC03,magnesium gluconate,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC04,magnesium citrate,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC05,magnesium aspartate,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC06,magnesium lactate,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC07,magnesium levulinate,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC08,magnesium pidolate,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC09,magnesium orotate,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC10,magnesium oxide,7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CC30,magnesium (different salts in combination),7,A12CC,5,TRUE,A,A12,A12C,A12CC
A12CD01,sodium fluoride,7,A12CD,5,TRUE,A,A12,A12C,A12CD
A12CD02,sodium monofluorophosphate,7,A12CD,5,TRUE,A,A12,A12C,A12CD
A12CD51,"fluoride, combinations",7,A12CD,5,TRUE,A,A12,A12C,A12CD
A12CE01,sodium selenate,7,A12CE,5,TRUE,A,A12,A12C,A12CE
A12CE02,sodium selenite,7,A12CE,5,TRUE,A,A12,A12C,A12CE
A14AA01,androstanolone,7,A14AA,5,TRUE,A,A14,A14A,A14AA
A14AA02,stanozolol,7,A14AA,5,TRUE,A,A14,A14A,A14AA
A14AA03,metandienone,7,A14AA,5,TRUE,A,A14,A14A,A14AA
A14AA04,metenolone,7,A14AA,5,TRUE,A,A14,A14A,A14AA
A14AA05,oxymetholone,7,A14AA,5,TRUE,A,A14,A14A,A14AA
A14AA06,quinbolone,7,A14AA,5,TRUE,A,A14,A14A,A14AA
A14AA07,prasterone,7,A14AA,5,TRUE,A,A14,A14A,A14AA
A14AA08,oxandrolone,7,A14AA,5,TRUE,A,A14,A14A,A14AA
A14AA09,norethandrolone,7,A14AA,5,TRUE,A,A14,A14A,A14AA
A14AB01,nandrolone,7,A14AB,5,TRUE,A,A14,A14A,A14AB
A14AB02,ethylestrenol,7,A14AB,5,TRUE,A,A14,A14A,A14AB
A14AB03,oxabolone cipionate,7,A14AB,5,TRUE,A,A14,A14A,A14AB
A16AA01,levocarnitine,7,A16AA,5,TRUE,A,A16,A16A,A16AA
A16AA02,ademetionine,7,A16AA,5,TRUE,A,A16,A16A,A16AA
A16AA03,glutamine,7,A16AA,5,TRUE,A,A16,A16A,A16AA
A16AA04,mercaptamine,7,A16AA,5,TRUE,A,A16,A16A,A16AA
A16AA05,carglumic acid,7,A16AA,5,TRUE,A,A16,A16A,A16AA
A16AA06,betaine,7,A16AA,5,TRUE,A,A16,A16A,A16AA
A16AA07,metreleptin,7,A16AA,5,TRUE,A,A16,A16A,A16AA
A16AB01,alglucerase,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB02,imiglucerase,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB03,agalsidase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB04,agalsidase beta,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB05,laronidase,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB06,sacrosidase,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB07,alglucosidase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB08,galsulfase,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB09,idursulfase,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB10,velaglucerase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB11,taliglucerase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB12,elosulfase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB13,asfotase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB14,sebelipase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB15,velmanase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB16,idursulfase beta,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB17,cerliponase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB18,vestronidase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB19,pegvaliase,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB20,pegunigalsidase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB21,atidarsagene autotemcel,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB22,avalglucosidase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB23,cipaglucosidase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB24,pegzilarginase,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB25,olipudase alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB26,eladocagene exuparvovec,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AB27,pabinafusp alfa,7,A16AB,5,TRUE,A,A16,A16A,A16AB
A16AX01,thioctic acid,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX02,anethole trithione,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX03,sodium phenylbutyrate,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX04,nitisinone,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX05,zinc acetate,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX06,miglustat,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX07,sapropterin,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX08,teduglutide,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX09,glycerol phenylbutyrate,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX10,eliglustat,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX11,sodium benzoate,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX12,trientine,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX13,uridine triacetate,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX14,migalastat,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX15,telotristat,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX16,givosiran,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX17,triheptanoin,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX18,lumasiran,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX19,fosdenopterin,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX20,lonafarnib,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX21,elivaldogene autotemcel,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX22,tiomolibdic acid,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX23,leriglitazone,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A16AX30,sodium benzoate and sodium phenylacetate,7,A16AX,5,TRUE,A,A16,A16A,A16AX
A06AA01,liquid paraffin,7,A06AA,5,TRUE,A,A06,A06A,A06AA
A06AA02,docusate sodium,7,A06AA,5,TRUE,A,A06,A06A,A06AA
A06AA51,"liquid paraffin, combinations",7,A06AA,5,TRUE,A,A06,A06A,A06AA
A06AB01,oxyphenisatine,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB02,bisacodyl,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB03,dantron,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB04,phenolphthalein,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB05,castor oil,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB06,senna glycosides,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB07,cascara,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB08,sodium picosulfate,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB09,bisoxatin,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB20,contact laxatives in combination,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB30,contact laxatives in combination with belladonna alkaloids,7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB52,"bisacodyl, combinations",7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB53,"dantron, combinations",7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB56,"senna glycosides, combinations",7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB57,"cascara, combinations",7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AB58,"sodium picosulfate, combinations",7,A06AB,5,TRUE,A,A06,A06A,A06AB
A06AC01,ispaghula (psylla seeds),7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AC02,ethulose,7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AC03,sterculia,7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AC05,linseed,7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AC06,methylcellulose,7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AC07,triticum (wheat fibre),7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AC08,polycarbophil calcium,7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AC51,"ispaghula, combinations",7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AC53,"sterculia, combinations",7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AC55,"linseed, combinations",7,A06AC,5,TRUE,A,A06,A06A,A06AC
A06AD01,magnesium carbonate,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD02,magnesium oxide,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD03,magnesium peroxide,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD04,magnesium sulfate,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD10,mineral salts in combination,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD11,lactulose,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD12,lactitol,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD13,sodium sulfate,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD14,pentaerithrityl,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD15,macrogol,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD16,mannitol,7,A06AD,5,TRUE,A,A06,A06A,A06AD
A06AD17,sodium phosphate,7,A06AD,5,TRUE,A,A06,A06A,A06AD
